turbulence,light,temp,time
0.0140226,0.820757568,32.96785736,1667544889191
0.0133287,0.822840869,32.99242401,1667544890434
0.012586,0.823825777,33.00051117,1667544891675
0.0170473,0.798598468,33.00868988,1667544892916
0.0245115,0.700378776,33.02498627,1667544894158
0.0452648,0.747916698,32.96785736,1667544895401
0.0176925,0.81674242,33.04949188,1667544896646
0.0145161,0.819924235,33.07811737,1667544897887
0.0190479,0.824128807,33.07402802,1667544899130
0.0161336,0.824204564,33.06993866,1667544900371
0.0146432,0.813598514,33.06993866,1667544901616
0.0120669,0.822462082,33.06993866,1667544902857
0.058326,0.7751894,33.08626556,1667544904096
0.0981113,0.806590915,33.07402802,1667544905337
0.0164815,0.77882576,32.98421478,1667544906584
0.014774,0.770909071,33.01277924,1667544907820
0.0136644,0.797954559,33.0331955,1667544909063
0.0132759,0.744507611,33.06179047,1667544910304
0.015748,0.73147732,33.06993866,1667544911547
0.0317777,0.790833354,33.08217621,1667544912784
0.0230014,0.799696922,33.06587982,1667544914025
0.0227947,0.812083304,33.1026535,1667544915263
0.0128534,0.817424238,33.11898041,1667544916506
0.0120831,0.811969757,33.11898041,1667544917749
0.0128808,0.808977306,33.11898041,1667544918990
0.0961485,0.773030341,33.10674286,1667544920233
0.1793321,0.816893935,32.91082001,1667544921478
0.1077964,0.824356079,33.1026535,1667544922723
0.1000083,0.800606072,33.11083221,1667544923964
0.2044205,0.850795448,33.06587982,1667544925207
0.0878082,0.839431763,33.06993866,1667544926450
0.1120135,0.841401517,33.05364227,1667544927698
0.1385357,0.845454514,33.01277924,1667544928936
0.1466663,0.874583364,32.97603607,1667544930183
0.1481898,0.885189354,32.91082001,1667544931428
0.3375796,0.877916694,32.74810028,1667544932676
0.1786185,0.873106003,32.64662933,1667544933916
0.1816353,0.874621212,32.63039398,1667544935161
0.1720252,0.883446991,32.64253998,1667544936406
0.2968077,0.874772727,32.59392548,1667544937654
0.071544,0.856931806,32.79686737,1667544938899
0.1002367,0.853371203,32.71154022,1667544940146
0.0814544,0.859318197,32.65068817,1667544941391
0.1980798,0.858749986,32.52910614,1667544942640
0.185802,0.854204595,32.15789032,1667544943887
0.1927695,0.839583397,32.40377045,1667544945132
0.1823504,0.837537885,32.24648285,1667544946381
0.2092747,0.857121229,32.39977264,1667544947630
0.4028731,0.867765188,32.46440887,1667544948880
0.1934069,0.858295441,32.35533905,1667544950127
0.2111575,0.847159088,32.39168549,1667544951378
0.1558919,0.855151534,32.46038055,1667544952623
0.1137637,0.81401515,32.46846771,1667544953873
0.1454543,0.819507599,32.38762665,1667544955113
0.1389493,0.82068181,32.51699066,1667544956359
0.0880588,0.815643966,32.54128265,1667544957606
0.097032,0.8215909,32.55342865,1667544958857
0.1718384,0.815492392,32.57369232,1667544960102
0.1617137,0.80856061,32.56960297,1667544961345
0.104491,0.815795481,32.58986664,1667544962590
0.0880489,0.816552997,32.5979538,1667544963837
0.1364899,0.816477299,32.61019135,1667544965080
0.1788227,0.812954545,32.61824799,1667544966327
0.0897654,0.805947006,32.63039398,1667544967566
0.1041386,0.813371181,32.63445282,1667544968811
0.1281101,0.818181813,32.63851166,1667544970058
0.0922443,0.815151513,32.64253998,1667544971307
0.102128,0.813484848,32.63851166,1667544972554
0.0917521,0.810909152,32.63445282,1667544973801
0.1002688,0.809924245,32.63445282,1667544975050
0.0847941,0.808598518,32.63039398,1667544976295
0.119604,0.805340886,32.63039398,1667544977545
0.142673,0.840265155,32.62636566,1667544978792
0.1214859,0.85071969,32.61824799,1667544980035
0.0956063,0.836287856,32.61418915,1667544981284
0.1154745,0.813333333,32.61418915,1667544982531
0.1055379,0.815151513,32.61418915,1667544983774
0.1039206,0.81674242,32.60610199,1667544985023
0.1463623,0.856439412,32.5979538,1667544986270
0.1899945,0.840946972,32.59392548,1667544987513
